mean,scale,id,sd,moransI,fractal
1.5,3,2072,0.00025566018800535,0.0811448054087034,2.6093639146352
-2,4,2073,0.00349336948685801,0.0350758805043749,2.65317160727451
-1.5,4,2074,0.00184791536673796,0.0311913386371086,2.62913816938209
-1,4,2075,0.00115407445159134,0.0463347979406424,2.63954554269251
-0.5,4,2076,0.00064552291514865,0.0890195156868541,2.61426786484693
0,4,2077,0.000651158149260393,0.0639164528926929,2.59046850789043
0.5,4,2078,0.000356774631672903,0.057804336939586,2.57426675875022
1,4,2079,0.000322885754842388,0.0806859039099906,2.57491923477741
1.5,4,2080,0.000229133554527958,0.110038725257835,2.58061645931406
-2,5,2081,0.00336441469318101,0.00954129919438871,2.84949790269527
-1.5,5,2082,0.00160362134622779,0.0489646997559521,2.58432566371268
-1,5,2083,0.00155370262343922,0.0557271538276097,2.56985550675103
-0.5,5,2084,0.00106908306061055,0.079322856138088,2.59515652290658
0,5,2085,0.000445179769253988,0.111856395530428,2.59596387234203
0.5,5,2086,0.000568737289129551,0.08323203381818,2.55298378870799
1,5,2087,0.000316409026095704,0.097056889975662,2.57759171342328
1.5,5,2088,0.000273640375811511,0.128726237964762,2.54334971772808
-2,6,2089,0.00179286521740665,0.0621793324936835,2.70292603557034
-1.5,6,2090,0.00179973589841099,0.0469100694939598,2.53844371880533
-1,6,2091,0.00148293920900754,0.0670199868093133,2.55780182744058
-0.5,6,2092,0.000709981755525821,0.114367947755105,2.54815632100406
0,6,2093,0.00065541320501765,0.0567531460357159,2.61401005844779
0.5,6,2094,0.000470783189019401,0.127555017793248,2.56754625669789
1,6,2095,0.00026391133491851,0.0978493444691291,2.54965114583118
1.5,6,2096,0.000225151716659171,0.173387604501186,2.57477391582063
-2,7,2097,0.00263993184754222,0.0494232175403043,2.62401826204107
-1.5,7,2098,0.00277640158754536,0.04874871604377,2.62189387423509
-1,7,2099,0.00156548214284464,0.0670155829689432,2.64295958825669
-0.5,7,2100,0.000853354038953561,0.0869127844138525,2.54615500236174
0,7,2101,0.000620392053083977,0.127397981604508,2.59515131884893
0.5,7,2102,0.000396100746474154,0.208210291412877,2.5499550518098
1,7,2103,0.000381087236390846,0.142350868497027,2.51499443981186
1.5,7,2104,0.000290606723338338,0.172054576032351,2.53602177635122
-2,8,2105,0.00465374798640575,0.019264752496278,2.81350976343694
-1.5,8,2106,0.00277134596200607,0.0453197473866499,2.55987025898915
-1,8,2107,0.00225821590786148,0.0378511127079321,2.67325109517132
-0.5,8,2108,0.000569220509562246,0.130931754568203,2.4906574421156
0,8,2109,0.000539293899867096,0.107485040534758,2.5269416640602
0.5,8,2110,0.000437088471675088,0.179584467800812,2.54479030091149
1,8,2111,0.000283477719758901,0.131037810208296,2.53092365585473
1.5,8,2112,0.000194807131891029,0.1058507305411,2.53976274302066
-2,9,2113,0.00270671271775876,0.0927191521498103,2.66325580478725
-1.5,9,2114,0.00171300835177537,0.123638301305035,2.60860709217787
-1,9,2115,0.00138454239869288,0.0779338153862313,2.58622868762419
-0.5,9,2116,0.000715926576049146,0.0881560428330114,2.57096679732764
0,9,2117,0.000474312230827738,0.0811119152173035,2.50740729181126
0.5,9,2118,0.000360042662124926,0.111393293294085,2.52568598673617
1,9,2119,0.000260044112964366,0.234046086968773,2.52072684034024
1.5,9,2120,0.000191320409035918,0.158234183400833,2.49991095422951
-2,10,2121,0.00840435415646886,0.0102750279522025,2.9135776058348
-1.5,10,2122,0.00291787346350634,0.0507672161451427,2.58242790307653
-1,10,2123,0.00104941860233876,0.105570944065826,2.55349233235555
-0.5,10,2124,0.0011717468525028,0.186328092877205,2.54255210854962
0,10,2125,0.000681082039851668,0.190309233879603,2.51973042736842
0.5,10,2126,0.000462590682834771,0.219479201151704,2.52128744668445
1,10,2127,0.000300777504056478,0.205946263956989,2.51017704323008
1.5,10,2128,0.000356718647130812,0.187718496851412,2.51868008153581
-2,15,2129,0.00543319765303729,0.0458249381004024,2.64574714534123
-1.5,15,2130,0.00875029805243574,0.0106959156292482,2.802198180221
-1,15,2131,0.000561315193582566,0.199721654500978,2.52003258245333
-0.5,15,2132,0.000984269221918647,0.140087427141016,2.50490570032687
0,15,2133,0.000725021760452694,0.213351291242344,2.55282230083456
0.5,15,2134,0.000307846264918551,0.16827970439127,2.51845639557933
1,15,2135,0.000257775708632788,0.236902273802631,2.49691133568183
1.5,15,2136,0.000333132013112967,0.320356958325441,2.52891791139298
-2,20,2137,0.00827332651227014,0.0234456605731368,2.84539102582646
-1.5,20,2138,0.000830489755298376,0.163306918347163,2.52730212720202
-1,20,2139,0.0023336981111647,0.0504834786812952,2.56254535817004
-0.5,20,2140,0.000406839786128206,0.200953331469235,2.52278865892195
0,20,2141,0.000830367215397283,0.174618211752943,2.5114951202004
0.5,20,2142,0.000457879384338128,0.191751099086051,2.51864219202109
1,20,2143,0.000196874190064283,0.214025424500423,2.50508897573469
1.5,20,2144,0.000226660528375953,0.257729811711255,2.52556164896667
-2,25,2145,0.00334628242030454,0.0492334158811616,2.77069709918435
-1.5,25,2146,0.00232053381693948,0.126143500968043,2.587294223955
-1,25,2147,0.00109791392962266,0.219266449953238,2.63586040858559
-0.5,25,2148,0.000965135721999619,0.23433633071049,2.52970342227866
0,25,2149,0.000408040044463094,0.141821413932341,2.55105174976029
0.5,25,2150,0.00062191266440646,0.183192575339697,2.56318007387878
1,25,2151,0.00021953274225889,0.193644623451967,2.51159099965652
1.5,25,2152,0.000412391858403192,0.161781793750439,2.49451471607404
-2,50,2153,0.02,-0.000377298869095814,2.97025265660595
-1.5,50,2154,0.00300553698682374,0.039354478053797,2.74078435387011
-1,50,2155,0.00563287515273056,0.0602619432889579,2.33183858543967
-0.5,50,2156,0.0011729245621018,0.147221730496778,2.55359730304237
0,50,2157,0.000350063828346572,0.197333657041088,2.52087060595086
0.5,50,2158,0.000408298979302335,0.322886167261401,2.49009965286062
1,50,2159,0.000240185347739494,0.206335077190602,2.49498329274751
1.5,50,2160,0.000141224643134872,0.189036279761217,2.53964305347052
-2,0.5,2161,0.00351045957028371,0.00207490764135471,3.01601350569442
-1.5,0.5,2162,0.00207476264286874,0.00288984655303438,2.96497758703242
-1,0.5,2163,0.00128550378090386,0.0015063525502303,2.90114452688977
-0.5,0.5,2164,0.000822402158759308,0.00342664067594357,2.97485704939904
0,0.5,2165,0.000597683253435442,0.00373960450463488,2.92158333572738
0.5,0.5,2166,0.000437640919369085,0.00355459541798096,2.89715110216874
1,0.5,2167,0.000320978517529747,0.00577602042610158,2.93008784324592
1.5,0.5,2168,0.00025193321561085,0.00301167275325467,2.90502071933143
-2,1,2169,0.00352356340887969,0.00307026849048349,2.91739729548537
-1.5,1,2170,0.00200599969291002,0.00457237699901235,2.89145415626705
-1,1,2171,0.00127692486384284,0.00550856462530278,2.85587928711998
-0.5,1,2172,0.000838569946487593,0.0115294058249544,2.76070833525932
0,1,2173,0.000563406717688307,0.0128852740462235,2.77973326851945
0.5,1,2174,0.000413695038520674,0.0182755039014231,2.76458064352287
1,1,2175,0.000318807121468406,0.0194720846863723,2.76656195731377
1.5,1,2176,0.000248469014724961,0.0146046718418976,2.75984564113808
-2,2,2177,0.00260465251127304,0.014038046674411,2.7503830259941
-1.5,2,2178,0.00180521562723951,0.018138961994632,2.81112433299549
-1,2,2179,0.00136638034181789,0.0230424328960967,2.7585359905099
-0.5,2,2180,0.000865061328934558,0.0297395400077252,2.70075490900398
0,2,2181,0.000590881521461819,0.0489230597197694,2.68352773966234
0.5,2,2182,0.000417054017322318,0.0348052045630962,2.65739678861013
1,2,2183,0.000326445785007836,0.0637656318021995,2.63816321799542
1.5,2,2184,0.000250228961192311,0.0638232040001414,2.66125960608924
-2,3,2185,0.00374562933389048,0.0108144148303194,2.79376969723441
-1.5,3,2186,0.00178448106445324,0.0409257521381759,2.77352736114277
-1,3,2187,0.00107237399341372,0.061803226383618,2.6109043613948
-0.5,3,2188,0.00083920825859419,0.0605508119882185,2.60096591557649
0,3,2189,0.00059146654577837,0.0496960870275948,2.65852413329238
0.5,3,2190,0.000443117277431272,0.0759567252915731,2.60501926543146
1,3,2191,0.000305373318701268,0.0718744480357165,2.61187508029391
1.5,3,2192,0.00022910898985777,0.0702981431909511,2.63321516206573
-2,4,2193,0.00440304367399634,0.00855153149692571,2.82310986567551
-1.5,4,2194,0.00225911120564236,0.0277011872440367,2.73386161196493
-1,4,2195,0.00120744199116589,0.109052096496185,2.60968538316767
-0.5,4,2196,0.000939569919403042,0.0697025869136297,2.6697976386017
0,4,2197,0.000614180206992179,0.118391614662907,2.56595749235691
0.5,4,2198,0.000383002811738314,0.0786816204866716,2.57293585163935
1,4,2199,0.000305084196054003,0.127609077609911,2.59611987379416
1.5,4,2200,0.000253753258518312,0.116170340200303,2.59321406914769
-2,5,2201,0.0038312218417313,0.0619121571798265,2.62988290367828
-1.5,5,2202,0.00360479405439193,0.015298310320879,2.75563064001588
-1,5,2203,0.00137991074732224,0.0465977552143997,2.63161754919935
-0.5,5,2204,0.000749911278452031,0.0611147166758546,2.59274295894707
0,5,2205,0.000492659324380152,0.117099465857357,2.52124973519145
0.5,5,2206,0.000418735635981394,0.0927638734954736,2.57245040285264
1,5,2207,0.000299237178661187,0.108352428266221,2.54905520804246
1.5,5,2208,0.000213692879926918,0.115155160435316,2.52876405330861
-2,6,2209,0.00284215179002143,0.0364906266606385,2.62979509543337
-1.5,6,2210,0.00193132099819048,0.0429767715531683,2.56311857983858
-1,6,2211,0.00122326558472632,0.0830581006469754,2.57415231157227
-0.5,6,2212,0.000766489441984769,0.0841026384498974,2.5712339695965
0,6,2213,0.000812373647792762,0.0688309263373153,2.56497415581754
0.5,6,2214,0.000521591413806784,0.109278104859698,2.5825761747864
1,6,2215,0.000274649293260251,0.142881416538866,2.56268103390475
1.5,6,2216,0.00020487857228142,0.126418595558127,2.54509073693781
-2,7,2217,0.00781511024335647,0.00501725412103429,2.84110081357031
-1.5,7,2218,0.00122331693512329,0.0846166595238047,2.53828016238022
-1,7,2219,0.00124075515116487,0.0787496906901932,2.45139223696527
-0.5,7,2220,0.000795579245018023,0.119118765808059,2.58549297101777
0,7,2221,0.000469364338646352,0.153283561789301,2.5488685080321
0.5,7,2222,0.000428138092709787,0.151035943191079,2.59055116728717
1,7,2223,0.000246750834995009,0.139777244252338,2.57267050258506
1.5,7,2224,0.000249298607972987,0.146811539282518,2.54036151369765
-2,8,2225,0.00370586735893291,0.0301333081822659,2.60189862071265
-1.5,8,2226,0.00167251980184303,0.104817632045133,2.47288800192826
-1,8,2227,0.00139918001981038,0.0590981725758813,2.55491658084913
-0.5,8,2228,0.00100753986906009,0.112214136878751,2.52573403933444
0,8,2229,0.000791233855203444,0.143292220469819,2.51465345865313
0.5,8,2230,0.000341755627389917,0.132185954708793,2.59286609256751
1,8,2231,0.000250250982735578,0.135381830121384,2.54783737110641
1.5,8,2232,0.00032131036187297,0.192760368270838,2.52832242835757
-2,9,2233,0.00301388738508577,0.0759205089400048,2.67231040610125
-1.5,9,2234,0.00476474331315745,0.025140067867455,2.68127641612931
-1,9,2235,0.00152618057839915,0.0866257565402778,2.5368303312482
-0.5,9,2236,0.000682980537168622,0.144301889753728,2.5364069995591
0,9,2237,0.000488985443155743,0.217533812799461,2.5770014001523
0.5,9,2238,0.000415310746559714,0.142071835318065,2.52212921561908
1,9,2239,0.000290043436272938,0.153457869521609,2.52097279961577
1.5,9,2240,0.00023978878654863,0.139473776066556,2.56648798030112
-2,10,2241,0.02,-0.000449172439150678,2.97025265660595
-1.5,10,2242,0.00345508933527791,0.0280946331029473,2.58135612842599
-1,10,2243,0.00118960078831802,0.0842259082528983,2.5532852552995
-0.5,10,2244,0.000807340399686606,0.100518702605454,2.51509412413736
0,10,2245,0.000705960666413752,0.113222938568215,2.49860813145552
0.5,10,2246,0.000281623657767281,0.13001469231434,2.55224162670837
1,10,2247,0.00023108864986541,0.166665631623468,2.5272890608782
1.5,10,2248,0.000226334483123725,0.146464140166582,2.5515803818186
-2,15,2249,0.0138081294064104,0.00649587806382153,2.58639406499005
-1.5,15,2250,0.00186684399680193,0.0653929946089835,2.63971817776453
-1,15,2251,0.00114207097380014,0.148109414580651,2.54469508172471
-0.5,15,2252,0.00101095958304522,0.0807133755099208,2.59260025286375
0,15,2253,0.000298362295975143,0.186492625018379,2.54487777620681
0.5,15,2254,0.000378142983443465,0.214322034930657,2.56966227090783
1,15,2255,0.000177886877766127,0.171563885370369,2.54488189267951
1.5,15,2256,0.000290136118421939,0.174503151051717,2.49750900998545
-2,20,2257,0.0125482401894742,0.000384301542570823,2.90620701657456
-1.5,20,2258,0.0113259146844993,0.0076683509924768,3.32203816352078
-1,20,2259,0.00217726014997661,0.0552404222862112,2.64084527240717
-0.5,20,2260,0.000480656675899179,0.26634080123992,2.46520679507026
0,20,2261,0.000271427595562745,0.246777183167973,2.55984977413306
0.5,20,2262,0.00113838160453924,0.268353835306469,2.44787371689502
1,20,2263,0.000143812745516169,0.2356361726217,2.49857293680967
1.5,20,2264,0.000310592897820339,0.266490387755331,2.548029458355
-2,25,2265,0.00226928390404165,0.0894510870241961,2.53020298732678
-1.5,25,2266,0.00195289978132126,0.122457426242316,2.52609460361587
-1,25,2267,0.00121397986492232,0.0982348446512447,2.52229830786604
-0.5,25,2268,0.00482989109627822,0.0195375449174263,2.78806959413694
0,25,2269,0.000602748459396975,0.232533525044189,2.50090759206116
0.5,25,2270,0.000213596095501028,0.241058251670584,2.52472987898412
1,25,2271,0.000330083566196122,0.274893190916543,2.51521483919992
1.5,25,2272,0.000245895159289647,0.279833482552225,2.52348845252708
-2,50,2273,0.00632441540721459,0.0365355393514311,2.50771433697662
-1.5,50,2274,0.0137640752835785,0.00485882333664294,2.81664968280794
-1,50,2275,0.0013458160433668,0.214257656554273,2.40009349032423
-0.5,50,2276,0.000843337121423615,0.245672915702283,2.56603762396311
0,50,2277,0.00122838300698753,0.130899764297994,2.47920211893473
0.5,50,2278,0.000311771240201744,0.250795207439805,2.50797668156706
1,50,2279,0.000210758838017294,0.23171005798042,2.51091276771305
1.5,50,2280,0.000481510063308488,0.259491253201235,2.45198325536317
-2,0.5,2281,0.00388924450435146,0.00191371725971508,2.97296911621527
-1.5,0.5,2282,0.0019227867271454,0.000469133366851221,2.93706899096121
-1,0.5,2283,0.00126462140099419,0.00291208293323563,2.91527889327053
-0.5,0.5,2284,0.00086045162471969,0.00284146942215247,2.96612556870823
0,0.5,2285,0.000586277365143958,0.00359779652496474,2.90254231185339
0.5,0.5,2286,0.000417210249805993,0.00363052206361665,2.87794577440431
1,0.5,2287,0.000315260547087441,0.00546976361558675,2.88142532840805
1.5,0.5,2288,0.000248984257545044,0.00529426690452222,2.92347885089668
-2,1,2289,0.00390873603888411,0.00225228788946183,2.95398537921355
-1.5,1,2290,0.00197302101146435,0.00590133689858526,2.86164191783797
-1,1,2291,0.00137653173399939,0.00771439582142798,2.82955876818803
-0.5,1,2292,0.000838676173446502,0.0143138357201974,2.78427199248748
0,1,2293,0.000574876452644104,0.013854026482333,2.78898457605725
0.5,1,2294,0.000414614150008196,0.0186746923337496,2.76555049576439
1,1,2295,0.0003236339503902,0.0163403983152655,2.75069649927379
1.5,1,2296,0.000255597347824607,0.0149036034632932,2.80660480119915
-2,2,2297,0.00324643594872126,0.0149340209725378,2.72354079998026
-1.5,2,2298,0.00179309573083813,0.0187721793565537,2.72323647621082
-1,2,2299,0.00117954747624936,0.0158486168261612,2.68961817607775
-0.5,2,2300,0.000873712346352658,0.0301422315358045,2.65128468566881
0,2,2301,0.000543657393076414,0.0520932863533274,2.69337927310858
0.5,2,2302,0.000454556635165057,0.0469636374930428,2.63339042724203
1,2,2303,0.000297132765580661,0.0394229065402528,2.61448706919064
1.5,2,2304,0.00023689988251373,0.0413114532775495,2.65633766558618
-2,3,2305,0.00283178511122933,0.0379804356642098,2.60920540902666
-1.5,3,2306,0.00179697553537058,0.0259395430563122,2.77034961354381
-1,3,2307,0.00148104325493365,0.0400154917318668,2.65646518644054
-0.5,3,2308,0.000768148176340731,0.0634792986287441,2.59910204920233
0,3,2309,0.000622053138621843,0.0640472867380666,2.58934512183561
0.5,3,2310,0.000433381235459364,0.0702709669767755,2.60397341304887
1,3,2311,0.000303962779835619,0.0696691701057215,2.61148763498419
1.5,3,2312,0.000221702269615241,0.0678674236201505,2.58172481117691
-2,4,2313,0.00399007435667304,0.00939713303190584,2.9159256139722
-1.5,4,2314,0.00260564017838772,0.0274789079537818,2.66745287456731
-1,4,2315,0.00110068849490195,0.0349777597953145,2.61879146695225
-0.5,4,2316,0.00106189861909586,0.0517995486599658,2.62178253766814
0,4,2317,0.000649414447658278,0.0790988345605558,2.5708479319906
0.5,4,2318,0.000423039361264469,0.125781850341722,2.56799651020892
1,4,2319,0.000354645715354658,0.0976261720710954,2.53676092792904
1.5,4,2320,0.000266070741464202,0.0865183834357689,2.56788494868423
-2,5,2321,0.00411770756707394,0.0192358215913343,2.74696228325224
-1.5,5,2322,0.00107154164010023,0.121184605258562,2.51873155068441
-1,5,2323,0.00121525243204818,0.0587246766887139,2.62529359223678
-0.5,5,2324,0.00106429701308768,0.112197032101445,2.57559600111894
0,5,2325,0.000674991788153538,0.0828833450213968,2.57103782461666
0.5,5,2326,0.000416867754363125,0.101491204606788,2.59235197880977
1,5,2327,0.000276562548513415,0.0836383911654813,2.59611165237554
1.5,5,2328,0.000224989963058397,0.119720353180846,2.56481316414795
-2,6,2329,0.00379430379446564,0.0301075178810955,2.58648465669958
-1.5,6,2330,0.00164994596088422,0.0793131677500887,2.60913269576069
-1,6,2331,0.00164595174692639,0.0534020050670023,2.61113938042152
-0.5,6,2332,0.000865168478534433,0.0931827816584134,2.55364155069384
0,6,2333,0.000677880558819844,0.128512896307242,2.56451218909137
0.5,6,2334,0.000304817935698891,0.104144461564631,2.54672815164802
1,6,2335,0.000259183489260239,0.094776504091337,2.57317878262927
1.5,6,2336,0.000222839544259608,0.153525728800239,2.5610259740427
-2,7,2337,0.00395742152484995,0.0412985111455447,2.64885491094852
-1.5,7,2338,0.00186930311368076,0.0425389214060594,2.60274156321576
-1,7,2339,0.00105503588624534,0.0778698050504324,2.6467351948333
-0.5,7,2340,0.00103171792899672,0.1177729746462,2.54593802987285
0,7,2341,0.000447348337618986,0.130915817233071,2.50543403937593
0.5,7,2342,0.000312256252531763,0.10916122291457,2.55624446520261
1,7,2343,0.000317382230575744,0.169427611374819,2.53286896033562
1.5,7,2344,0.00025324965492365,0.130995383167819,2.55330550281177
-2,8,2345,0.00218661916176526,0.0407850067981524,2.59214406975959
-1.5,8,2346,0.0128849139549166,0.000171051730835408,2.99566946704262
-1,8,2347,0.00156467226700798,0.0673557999145126,2.56637969391226
-0.5,8,2348,0.00118852416232295,0.0621914211356813,2.64897783906991
0,8,2349,0.00092692919434405,0.145200916474129,2.57338438799448
0.5,8,2350,0.000354414915613002,0.12334961048291,2.54381014975797
1,8,2351,0.000292057799584367,0.172347116470639,2.5595545325164
1.5,8,2352,0.000275681925769201,0.147290678581927,2.51658877725301
-2,9,2353,0.00861342785899463,0.0137289358437411,2.83041719068424
-1.5,9,2354,0.00245967103812996,0.0486512355891284,2.72117682268535
-1,9,2355,0.00293784661155302,0.0556217076957598,2.58041269141938
-0.5,9,2356,0.00112620819933646,0.15227617278074,2.55309218673626
0,9,2357,0.00047672994961188,0.158825212015543,2.55074357769831
0.5,9,2358,0.000503933598313773,0.161998646074254,2.53384987199411
1,9,2359,0.000322965699956713,0.218884529654525,2.5270756254894
1.5,9,2360,0.000247906245548247,0.120231638771181,2.54480921167922
-2,10,2361,0.00382797430075426,0.0469626451292042,2.7008895246246
-1.5,10,2362,0.0014431525918259,0.0698457863012342,2.60061033862549
-1,10,2363,0.0011174936428667,0.0788210064273573,2.50367710975618
-0.5,10,2364,0.00151251175680642,0.0548458232919358,2.64187781812027
0,10,2365,0.000949905579061325,0.145825746604855,2.59799637603752
0.5,10,2366,0.000477077472206006,0.227764399202533,2.56944588561356
1,10,2367,0.000261877628931653,0.199992691644699,2.55717512906304
1.5,10,2368,0.00031736695023593,0.272464394265908,2.5173622834853
-2,15,2369,0.0082159456331339,0.018392261378358,2.8425182669177
-1.5,15,2370,0.00475651691031304,0.0398868224691087,2.67890313868466
-1,15,2371,0.00110303994320466,0.131557462784643,2.5769219725525
-0.5,15,2372,0.00109092809785689,0.103665997797951,2.59472071230691
0,15,2373,0.000834499643868479,0.150617885219965,2.54029636672613
0.5,15,2374,0.000276989402049139,0.161665148260793,2.54137304782987
1,15,2375,0.000370417215805921,0.240892975839026,2.54719444388147
1.5,15,2376,0.000238260363373382,0.266590531586146,2.51833257673295
-2,20,2377,0.02,-0.000341856196697283,2.97025265660595
-1.5,20,2378,0.00357856761336136,0.030434112868786,2.66037369385721
-1,20,2379,0.00219860760047401,0.111736271599208,2.60661844356519
-0.5,20,2380,0.00160607578214766,0.0798946794989241,2.5142378945575
0,20,2381,0.000249033168645803,0.254646726397938,2.47474300304676
0.5,20,2382,0.000318106131977757,0.243052922489466,2.50666951770306
1,20,2383,0.000340948521147237,0.262300282371864,2.51560722096905
1.5,20,2384,0.000207815674718273,0.23731869069171,2.53510136028523
-2,25,2385,0.0131420868273235,0.00565243597468482,2.71736802831366
-1.5,25,2386,0.00152181574536184,0.128126594622403,2.49171419310019
-1,25,2387,0.00107434058599803,0.165413509572007,2.50485720733575
-0.5,25,2388,0.00193898773901462,0.114399559624771,2.5314982081768
0,25,2389,0.000410003829142752,0.265826049062352,2.48362086891265
0.5,25,2390,0.000412778070880974,0.268691134794409,2.51757897462741
1,25,2391,0.000579034004632153,0.192542502444989,2.49656668816451
1.5,25,2392,0.000217682420750549,0.353123453748572,2.51569019579208
-2,50,2393,0.00115863630101156,0.172031625722509,2.58109546541127
-1.5,50,2394,0.00613589120936513,0.0153715650103945,3.02479323623552
-1,50,2395,0.000348284073618234,0.249124452291914,2.5165133012603
-0.5,50,2396,0.00075096400155276,0.121037330296367,2.50624628880476
0,50,2397,0.000381764755340315,0.221913497956552,2.51891163747227
0.5,50,2398,0.000656101658952014,0.288283135432178,2.48025127018227
1,50,2399,0.000392451958671149,0.226309633871394,2.43563239199518
1.5,50,2400,0.000979907507707346,0.221751728918425,2.51026368967878
